"ring","year","site","sex","Difsite","survival","site_recode","Lrecapture","time_SLC"
"ATR0430",2023,"BAD","F",0,1,"BAD",0,0
"ATR0430",2024,"BAD","F",0,0,"BAD",0,1
"ATR0431",2023,"RSY","F",0,0,"RSY",0,0
"ATR0442",2023,"MCH","M",0,1,"MCH",0,0
"ATR0442",2024,"MCH","M",0,0,"MCH",0,1
"ATR0443",2023,"SER","M",0,0,"SER",0,0
"ATR0444",2023,"SER","F",0,0,"SER",0,0
"ATR0493",2024,"DEL","F",0,0,"DEL",0,0
"ATR0494",2024,"DEL","M",0,0,"DEL",0,0
"ATR0500",2023,"PTH","F",0,0,"PTH",0,0
"ATR0501",2023,"LVN","F",0,0,"LVN",0,0
"ATR0506",2024,"LVN","M",0,0,"LVN",0,0
"ATR0509",2023,"MCH","M",0,1,"MCH",0,0
"ATR0509",2024,"MCH","M",0,0,"MCH",0,1
"ATR0510",2023,"MCH","F",0,1,"MCH",0,0
"ATR0510",2024,"MCH","F",0,0,"MCH",0,1
"ATR0511",2023,"PTH","F",0,0,"PTH",0,0
"ATR0580",2023,"MCH","F",0,0,"MCH",0,0
"ATR0588",2023,"BLA","F",0,0,"BLA",0,0
"ATR0589",2023,"BLA","M",0,0,"BLA",0,0
"ATR0598",2024,"DNM","M",0,0,"DNM",0,0
"ATR0607",2023,"CRU","M",0,1,"CRU",0,0
"ATR0607",2024,"CRU","M",0,0,"CRU",0,1
"ATR0608",2023,"CRU","F",0,1,"CRU",0,0
"ATR0608",2024,"CRU","F",0,0,"CRU",0,1
"ATR0618",2023,"PIT","M",0,1,"PIT",0,0
"ATR0618",2024,"PIT","M",0,0,"PIT",0,1
"ATR0619",2023,"PIT","F",0,0,"PIT",0,0
"ATR0622",2023,"KCZ","M",0,0,"KCK/KCZ",0,0
"ATR0623",2023,"PIT","F",0,0,"PIT",0,0
"ATR0624",2023,"PIT","M",0,0,"PIT",0,0
"ATR0632",2023,"BIR","M",0,0,"BIR",0,0
"ATR0633",2023,"BIR","F",0,0,"BIR",0,0
"ATR0634",2023,"FSH","M",0,0,"FSH",0,0
"ATR0635",2023,"FSH","F",0,1,"FSH",0,0
"ATR0635",2024,"FSH","F",0,0,"FSH",0,1
"ATR0636",2023,"FSH","M",0,1,"FSH",0,0
"ATR0636",2024,"FSH","M",0,0,"FSH",0,1
"ATR0648",2023,"SLS","F",0,0,"SLS",0,0
"ATR0651",2023,"CAR","F",0,0,"CAR",0,0
"ATR0652",2023,"FSH","M",0,0,"FSH",0,0
"ATR0653",2023,"FSH","F",0,0,"FSH",0,0
"ATR0654",2023,"CAL","F",0,1,"CAL",0,0
"ATR0654",2024,"CAL","F",0,0,"CAL",0,1
"ATR0660",2023,"AVI","M",0,0,"AVI",0,0
"ATR0661",2023,"AVI","F",0,0,"AVI",0,0
"ATR0706",2024,"SER","F",0,0,"SER",0,0
"ATR0732",2024,"SER","M",0,0,"SER",0,0
"ATR0733",2024,"LVN","F",0,0,"LVN",0,0
"ATR0734",2024,"LVN","M",0,0,"LVN",0,0
"ATR0735",2024,"LVN","M",0,0,"LVN",0,0
"ATR0736",2024,"LVN","F",0,0,"LVN",0,0
"ATR0742",2024,"LVN","F",0,0,"LVN",0,0
"ATR0743",2024,"PTH","M",0,0,"PTH",0,0
"ATR0763",2024,"NEW","F",0,0,"NEW",0,0
"ATR0764",2024,"NEW","M",0,0,"NEW",0,0
"ATR0765",2024,"CRU","M",0,0,"CRU",0,0
"ATR0792",2024,"SER","M",0,0,"SER",0,0
"ATR0799",2024,"GLF","F",0,0,"GLF",0,0
"ATR0824",2024,"STY","F",0,0,"STY",0,0
"ATR0831",2024,"BAD","F",0,0,"BAD",0,0
"ATR0880",2024,"NEW","F",0,0,"NEW",0,0
"ATR0915",2024,"DNM","F",0,0,"DNM",0,0
"ATR0916",2024,"DNM","M",0,0,"DNM",0,0
"ATR0926",2024,"RSY","F",0,0,"RSY",0,0
"ATR0934",2024,"FOF","F",0,0,"FOF",0,0
"ATR0935",2024,"MCH","F",0,0,"MCH",0,0
"ATR0936",2024,"BIR","M",0,0,"BIR",0,0
"ATR0937",2024,"BLG","F",0,0,"BLG",0,0
"ATR0938",2024,"BLG","M",0,0,"BLG",0,0
"ATR0948",2024,"DLW","F",0,0,"DLW",0,0
"ATR0964",2024,"PIT","F",0,0,"PIT",0,0
"ATR0965",2024,"STY","F",0,0,"STY",0,0
"ATR0966",2024,"FOF","F",0,0,"FOF",0,0
"ATR0967",2024,"FOF","M",0,0,"FOF",0,0
"ATR0968",2024,"PTH","M",0,0,"PTH",0,0
"ATR0969",2024,"BIR","M",0,0,"BIR",0,0
"ATR0970",2024,"BIR","F",0,0,"BIR",0,0
"ATR0971",2024,"BLA","M",0,0,"BLA",0,0
"ATR0972",2024,"BLA","F",0,0,"BLA",0,0
"ATR0973",2024,"KCZ","M",0,0,"KCK/KCZ",0,0
"ATR0976",2024,"GLF","F",0,0,"GLF",0,0
"ATR0977",2024,"GLF","M",0,0,"GLF",0,0
"ATR0978",2024,"BLA","M",0,0,"BLA",0,0
"ATR0980",2024,"BAD","M",0,0,"BAD",0,0
"ATR0981",2024,"BAD","F",0,0,"BAD",0,0
"ATR0987",2024,"DUN","M",0,0,"DUN",0,0
"ATR0988",2024,"DUN","F",0,0,"DUN",0,0
"AXB5093",2018,"FOU","F",0,0,"FOU",0,0
"AXH7017",2020,"EDI","F",0,0,"EDI",0,0
"AXH7018",2020,"EDI","F",0,0,"EDI",0,0
"AXH7048",2021,"PIT","M",0,0,"PIT",0,0
"AXH7100",2020,"DAV","M",0,1,"DAV",0,0
"AXH7100",2021,"DAV","M",0,0,"DAV",0,1
"AXH7111",2020,"DOR","M",0,0,"DOR",0,0
"AXH7112",2020,"DOR","M",0,0,"DOR",0,0
"AXH7114",2020,"TAI","M",0,1,"TAI",0,0
"AXH7114",2021,"TAI","M",0,1,"TAI",0,1
"AXH7114",2022,"TAI","M",0,1,"TAI",0,1
"AXH7114",2023,"TAI","M",0,1,"TAI",0,1
"AXH7114",2024,"TAI","M",0,0,"TAI",0,1
"AXH7116",2020,"ALN","F",0,1,"ALN",0,0
"AXH7116",2021,"ALN","F",0,1,"ALN",0,1
"AXH7116",2022,"ALN","F",0,0,"ALN",0,1
"AXH7121",2021,"ART","F",0,1,"ART",0,0
"AXH7121",2022,"ART","F",0,1,"ART",0,1
"AXH7121",2023,"ART","F",0,0,"ART",0,1
"AXH7122",2020,"ART","F",0,1,"ART",0,0
"AXH7122",2021,"ART","F",0,1,"ART",0,1
"AXH7122",2022,"ART","F",0,0,"ART",0,1
"AXH7124",2021,"DAV","F",0,0,"DAV",0,0
"AXH7125",2021,"DAV","M",0,0,"DAV",0,0
"AXH7126",2020,"SLS","M",0,0,"SLS",0,0
"AXH7136",2020,"BLA","F",0,0,"BLA",0,0
"AXH7141",2020,"PIT","M",0,0,"PIT",0,0
"AXH7143",2020,"BLG","M",0,1,"BLG",0,0
"AXH7143",2021,"BLG","M",0,1,"BLG",0,1
"AXH7143",2022,"BLG","M",0,1,"BLG",0,1
"AXH7143",2023,"BLG","M",0,0,"BLG",0,1
"AXH7144",2020,"DUN","F",0,0,"DUN",0,0
"AXH7145",2020,"DUN","F",0,0,"DUN",0,0
"AXH7147",2020,"STY","M",0,1,"STY",0,0
"AXH7147",2021,"STY","M",0,1,"STY",0,1
"AXH7147",2022,"STY","M",0,1,"STY",0,1
"AXH7147",2023,"STY","M",0,1,"STY",0,1
"AXH7147",2024,"STY","M",0,0,"STY",0,1
"AXH7149",2021,"PTH","M",0,1,"PTH",0,0
"AXH7149",2022,"PTH","M",0,0,"PTH",0,1
"AXH7150",2021,"PTH","M",0,0,"PTH",0,0
"AXH7151",2020,"MCH","M",0,1,"MCH",0,0
"AXH7151",2021,"MCH","M",0,1,"MCH",0,1
"AXH7151",2022,"MCH","M",0,1,"MCH",0,1
"AXH7151",2023,"MCH","M",0,0,"MCH",0,1
"AXH7153",2021,"SER","M",0,0,"SER",0,0
"AXH7154",2020,"SER","M",0,1,"SER",0,0
"AXH7154",2021,"SER","M",0,1,"SER",0,1
"AXH7154",2023,"SER","M",0,1,"SER",1,2
"AXH7154",2024,"SER","M",0,0,"SER",0,1
"AXH7207",2020,"FOF","M",0,1,"FOF",0,0
"AXH7207",2021,"FOF","M",0,1,"FOF",0,1
"AXH7207",2023,"FOF","M",0,0,"FOF",1,2
"AXH7208",2021,"BAD","M",0,1,"BAD",0,0
"AXH7208",2022,"BAD","M",0,1,"BAD",0,1
"AXH7208",2023,"BAD","M",0,0,"BAD",0,1
"AXH7209",2020,"BAD","M",0,0,"BAD",0,0
"AXH7210",2020,"DOW","M",0,1,"DOW",0,0
"AXH7210",2023,"DOW","M",0,0,"DOW",1,3
"AXH7212",2020,"DOW","M",0,0,"DOW",0,0
"AXH7214",2021,"LVN","M",0,1,"LVN",0,0
"AXH7214",2022,"LVN","M",0,1,"LVN",0,1
"AXH7214",2023,"LVN","M",0,0,"LVN",0,1
"AXH7216",2021,"LVN","M",0,0,"LVN",0,0
"AXH7217",2020,"GLF","M",0,1,"GLF",0,0
"AXH7217",2021,"GLF","M",0,0,"GLF",0,1
"AXH7219",2022,"MCH","M",0,1,"MCH",0,0
"AXH7219",2023,"MCH","M",0,0,"MCH",0,1
"AXH7286",2020,"EDI","F",0,0,"EDI",0,0
"AXH7287",2020,"EDI","M",0,0,"EDI",0,0
"AXH7296",2020,"MCH","F",0,0,"MCH",0,0
"AXH7297",2020,"MCH","F",0,0,"MCH",0,0
"AXH7298",2020,"MCH","M",0,0,"MCH",0,0
"AXH7305",2020,"PTH","M",0,0,"PTH",0,0
"AXH7325",2020,"BLG","F",0,0,"BLG",0,0
"AXH7393",2020,"LVN","F",0,1,"LVN",0,0
"AXH7393",2021,"LVN","F",0,0,"LVN",0,1
"AXH7394",2020,"SER","F",0,0,"SER",0,0
"AXH7395",2020,"SER","M",0,1,"SER",0,0
"AXH7395",2021,"SER","M",0,0,"SER",0,1
"AXH7402",2020,"PTH","F",0,1,"PTH",0,0
"AXH7402",2021,"PTH","F",0,1,"PTH",0,1
"AXH7402",2022,"PTH","F",0,0,"PTH",0,1
"AXH7403",2020,"PTH","M",0,0,"PTH",0,0
"AXH7405",2020,"EDI","F",0,0,"EDI",0,0
"AXH7406",2020,"EDI","M",0,1,"EDI",0,0
"AXH7406",2021,"EDI","M",0,0,"EDI",0,1
"AXH7407",2020,"EDI","M",0,0,"EDI",0,0
"AXH7408",2020,"RSY","M",0,1,"RSY",0,0
"AXH7408",2021,"RSY","M",0,0,"RSY",0,1
"AXH7409",2020,"RSY","F",0,1,"RSY",0,0
"AXH7409",2021,"RSY","F",0,1,"RSY",0,1
"AXH7409",2022,"RSY","F",0,0,"RSY",0,1
"AXH7420",2020,"BAD","F",0,0,"BAD",0,0
"AXH7427",2020,"PTH","F",0,0,"PTH",0,0
"AXH7454",2020,"BLG","F",0,0,"BLG",0,0
"AXH7455",2020,"PIT","F",0,1,"PIT",0,0
"AXH7455",2021,"PIT","F",0,1,"PIT",0,1
"AXH7455",2022,"PIT","F",0,0,"PIT",0,1
"AXH7456",2020,"PIT","M",0,1,"PIT",0,0
"AXH7456",2021,"PIT","M",0,1,"PIT",0,1
"AXH7456",2022,"PIT","M",0,0,"PIT",0,1
"AXH7457",2020,"PIT","F",0,1,"PIT",0,0
"AXH7457",2021,"PIT","F",0,0,"PIT",0,1
"AXH7471",2020,"CAL","F",0,1,"CAL",0,0
"AXH7471",2021,"CAL","F",0,1,"CAL",0,1
"AXH7471",2022,"CAL","F",0,1,"CAL",0,1
"AXH7471",2023,"CAL","F",0,0,"CAL",0,1
"AXH7472",2020,"FOU","M",0,0,"FOU",0,0
"AXH7480",2020,"DEL","F",0,1,"DEL",0,0
"AXH7480",2021,"DEL","F",0,1,"DEL",0,1
"AXH7480",2022,"DEL","F",0,0,"DEL",0,1
"AXH7487",2020,"DEL","F",0,0,"DEL",0,0
"AXH7493",2020,"TAI","F",0,0,"TAI",0,0
"AXH7566",2020,"DAV","F",0,1,"DAV",0,0
"AXH7566",2021,"DAV","F",0,0,"DAV",0,1
"AXH7567",2020,"SLS","M",0,0,"SLS",0,0
"AXH7568",2020,"SLS","F",0,0,"SLS",0,0
"AXH7598",2020,"RTH","M",0,0,"RTH",0,0
"AXH7599",2020,"RTH","M",0,0,"RTH",0,0
"AXH7600",2020,"RTH","F",0,1,"RTH",0,0
"AXH7600",2022,"RTH","F",0,0,"RTH",1,2
"AXH7708",2021,"DOW","F",0,1,"DOW",0,0
"AXH7708",2022,"DOW","F",0,0,"DOW",0,1
"AXH7709",2021,"LVN","F",0,1,"LVN",0,0
"AXH7709",2022,"LVN","F",0,0,"LVN",0,1
"AXH7747",2021,"DEL","F",0,0,"DEL",0,0
"AXH7748",2021,"DEL","M",0,1,"DEL",0,0
"AXH7748",2022,"DEL","M",0,0,"DEL",0,1
"AXH7754",2021,"TAI","F",0,1,"TAI",0,0
"AXH7754",2022,"TAI","F",0,1,"TAI",0,1
"AXH7754",2023,"TAI","F",0,1,"TAI",0,1
"AXH7754",2024,"TAI","F",0,0,"TAI",0,1
"AXH7763",2021,"FOU","M",0,0,"FOU",0,0
"AXH7764",2021,"PTH","F",0,0,"PTH",0,0
"AXH7765",2021,"BIR","M",0,1,"BIR",0,0
"AXH7765",2023,"BIR","M",0,1,"BIR",1,2
"AXH7765",2024,"BIR","M",0,0,"BIR",0,1
"AXH7779",2021,"RSY","F",0,0,"RSY",0,0
"AXH7797",2021,"GLF","M",0,1,"GLF",0,0
"AXH7797",2022,"GLF","M",0,0,"GLF",0,1
"AXH7798",2021,"EDI","F",0,0,"EDI",0,0
"AXH7799",2021,"BAD","M",0,1,"BAD",0,0
"AXH7799",2022,"BAD","M",0,1,"BAD",0,1
"AXH7799",2024,"BAD","M",0,0,"BAD",1,2
"AXH7800",2021,"BAD","F",0,1,"BAD",0,0
"AXH7800",2022,"BAD","F",0,1,"BAD",0,1
"AXH7800",2023,"BAD","F",0,1,"BAD",0,1
"AXH7800",2024,"BAD","F",0,0,"BAD",0,1
"AXH7805",2021,"EDI","F",0,0,"EDI",0,0
"AXH7806",2021,"EDI","M",0,0,"EDI",0,0
"AXH7807",2021,"EDI","F",0,1,"EDI",0,0
"AXH7807",2022,"EDI","F",0,0,"EDI",0,1
"AXH7808",2021,"EDI","F",0,1,"EDI",0,0
"AXH7808",2022,"EDI","F",0,0,"EDI",0,1
"AXH7809",2021,"EDI","M",0,0,"EDI",0,0
"AXH7818",2021,"RSY","F",0,1,"RSY",0,0
"AXH7818",2022,"RSY","F",0,0,"RSY",0,1
"AXH7819",2021,"RSY","F",0,1,"RSY",0,0
"AXH7819",2022,"RSY","F",0,0,"RSY",0,1
"AXH7820",2021,"RSY","M",0,0,"RSY",0,0
"AXH7821",2021,"RSY","F",0,0,"RSY",0,0
"AXH7822",2021,"RSY","M",0,1,"RSY",0,0
"AXH7822",2022,"RSY","M",0,0,"RSY",0,1
"AXH7823",2021,"FOF","F",0,0,"FOF",0,0
"AXH7841",2021,"EDI","M",0,1,"EDI",0,0
"AXH7841",2022,"EDI","M",0,1,"EDI",0,1
"AXH7841",2023,"EDI","M",0,1,"EDI",0,1
"AXH7841",2024,"EDI","M",0,0,"EDI",0,1
"AXH7842",2021,"EDI","F",0,0,"EDI",0,0
"AXH7843",2021,"EDI","F",0,1,"EDI",0,0
"AXH7843",2022,"EDI","F",0,1,"EDI",0,1
"AXH7843",2023,"EDI","F",0,0,"EDI",0,1
"AXH7854",2022,"FOF","M",0,1,"FOF",0,0
"AXH7854",2023,"FOF","M",0,0,"FOF",0,1
"AXH7891",2021,"SER","F",0,1,"SER",0,0
"AXH7891",2022,"SER","F",0,0,"SER",0,1
"AXH7893",2021,"FOF","M",0,1,"FOF",0,0
"AXH7893",2023,"FOF","M",0,1,"FOF",1,2
"AXH7893",2024,"FOF","M",0,0,"FOF",0,1
"AXH7899",2021,"FOF","F",0,1,"FOF",0,0
"AXH7899",2022,"FOF","F",0,0,"FOF",0,1
"AXH7900",2021,"FOF","F",0,0,"FOF",0,0
"AXH7911",2021,"BAD","F",0,0,"BAD",0,0
"AXH7950",2021,"BIR","F",0,0,"BIR",0,0
"AXH7951",2021,"BIR","M",0,1,"BIR",0,0
"AXH7951",2022,"BIR","M",0,0,"BIR",0,1
"AXH7952",2021,"BIR","F",0,0,"BIR",0,0
"AXH7953",2023,"GLF","M",0,1,"GLF",0,0
"AXH7953",2024,"GLF","M",0,0,"GLF",0,1
"AXH7960",2021,"BIR","F",0,1,"BIR",0,0
"AXH7960",2022,"BIR","F",0,1,"BIR",0,1
"AXH7960",2023,"BIR","F",0,0,"BIR",0,1
"AXH7962",2021,"BIR","M",0,0,"BIR",0,0
"AXH7963",2021,"BIR","F",0,0,"BIR",0,0
"AXH7973",2021,"BAD","M",0,1,"BAD",0,0
"AXH7973",2022,"BAD","M",0,1,"BAD",0,1
"AXH7973",2023,"BAD","M",0,0,"BAD",0,1
"AXH7974",2021,"BLA","M",0,0,"BLA",0,0
"AXH7975",2021,"KCK","F",0,0,"KCK/KCZ",0,0
"AXH7976",2021,"STY","F",0,1,"STY",0,0
"AXH7976",2022,"STY","F",0,1,"STY",0,1
"AXH7976",2023,"STY","F",0,0,"STY",0,1
"AXH7983",2021,"BAD","M",0,1,"BAD",0,0
"AXH7983",2022,"BAD","M",0,1,"BAD",0,1
"AXH7983",2023,"BAD","M",0,0,"BAD",0,1
"AXH7984",2021,"LVN","M",0,0,"LVN",0,0
"AXH7985",2021,"LVN","F",0,0,"LVN",0,0
"AXH7986",2021,"SER","F",0,0,"SER",0,0
"AXH7989",2021,"SLS","F",0,0,"SLS",0,0
"AXH7995",2022,"PTH","M",0,0,"PTH",0,0
"AXH8001",2020,"TAI","F",0,0,"TAI",0,0
"AXH8009",2020,"DOR","F",0,1,"DOR",0,0
"AXH8009",2021,"DOR","F",0,0,"DOR",0,1
"AXH8025",2020,"DOR","F",0,0,"DOR",0,0
"AXH8043",2020,"ALN","M",0,1,"ALN",0,0
"AXH8043",2023,"ALN","M",0,0,"ALN",1,3
"AXH8044",2020,"ART","F",0,0,"ART",0,0
"AXH8055",2020,"BIR","F",0,0,"BIR",0,0
"AXH8060",2020,"EDI","F",0,0,"EDI",0,0
"AXH8061",2020,"EDI","M",0,0,"EDI",0,0
"AXH8062",2020,"BAD","F",0,1,"BAD",0,0
"AXH8062",2021,"BAD","F",0,0,"BAD",0,1
"AXH8069",2020,"DOW","F",0,1,"DOW",0,0
"AXH8069",2021,"DOW","F",0,1,"DOW",0,1
"AXH8069",2022,"DOW","F",0,1,"DOW",0,1
"AXH8069",2023,"DOW","F",0,0,"DOW",0,1
"AXH8070",2020,"DOW","F",0,0,"DOW",0,0
"AXH8071",2020,"DOW","F",0,1,"DOW",0,0
"AXH8071",2021,"DOW","F",0,1,"DOW",0,1
"AXH8071",2022,"DOW","F",0,1,"DOW",0,1
"AXH8071",2023,"DOW","F",0,1,"DOW",0,1
"AXH8071",2024,"DOW","F",0,0,"DOW",0,1
"AXH8078",2020,"PTH","M",0,0,"PTH",0,0
"AXH8090",2020,"PIT","F",0,0,"PIT",0,0
"AXH8091",2020,"PIT","F",0,0,"PIT",0,0
"AXH8092",2020,"DNS","M",0,0,"DNS",0,0
"AXH8100",2022,"EDI","M",0,0,"EDI",0,0
"AXH8106",2020,"KCZ","M",0,0,"KCK/KCZ",0,0
"AXH8107",2020,"KCZ","M",0,0,"KCK/KCZ",0,0
"AXH8117",2020,"FOF","F",0,0,"FOF",0,0
"AXH8119",2020,"DAV","F",0,0,"DAV",0,0
"AXH8120",2020,"DAV","M",0,0,"DAV",0,0
"AXH8122",2020,"DAV","M",0,1,"DAV",0,0
"AXH8122",2021,"DAV","M",0,0,"DAV",0,1
"AXH8134",2020,"DAV","F",0,0,"DAV",0,0
"AXH8144",2020,"TOM","F",0,0,"TOM",0,0
"AXH8145",2020,"TOM","F",0,0,"TOM",0,0
"AXH8152",2020,"CAR","F",0,0,"CAR",0,0
"AXH8153",2020,"CAR","M",0,0,"CAR",0,0
"AXH8165",2020,"AVN","F",0,0,"AVN",0,0
"AXH8166",2020,"AVN","F",0,0,"AVN",0,0
"AXH8176",2020,"HWP","M",0,0,"HWP",0,0
"AXH8185",2020,"HWP","F",0,0,"HWP",0,0
"AXH8186",2020,"HWP","M",0,0,"HWP",0,0
"AXH8194",2020,"HWP","F",0,1,"HWP",0,0
"AXH8194",2021,"HWP","F",0,1,"HWP",0,1
"AXH8194",2022,"HWP","F",0,1,"HWP",0,1
"AXH8194",2023,"HWP","F",0,0,"HWP",0,1
"AXH8202",2020,"NEW","M",0,0,"NEW",0,0
"AXH8203",2020,"NEW","F",0,0,"NEW",0,0
"AXH8204",2020,"CRU","F",0,0,"CRU",0,0
"AXH8205",2020,"DLW","F",0,0,"DLW",0,0
"AXH8206",2020,"BLA","M",0,0,"BLA",0,0
"AXH8207",2020,"BLA","F",0,0,"BLA",0,0
"AXH8208",2020,"BLA","M",0,0,"BLA",0,0
"AXH8209",2020,"DNM","M",0,1,"DNM",0,0
"AXH8209",2021,"CAL","M",1,0,"CAL",0,1
"AXH8210",2020,"DNM","F",0,0,"DNM",0,0
"AXH8216",2020,"KCZ","F",0,1,"KCK/KCZ",0,0
"AXH8216",2022,"KCZ","F",0,0,"KCK/KCZ",1,2
"AXH8217",2020,"KCZ","F",0,0,"KCK/KCZ",0,0
"AXH8218",2020,"KCK","F",0,0,"KCK/KCZ",0,0
"AXH8219",2020,"KCK","M",0,0,"KCK/KCZ",0,0
"AXH8224",2020,"BLA","F",0,1,"BLA",0,0
"AXH8224",2021,"BLA","F",0,0,"BLA",0,1
"AXH8225",2020,"SLS","F",0,0,"SLS",0,0
"AXH8226",2020,"SLS","F",0,0,"SLS",0,0
"AXH8238",2020,"RTH","M",0,1,"RTH",0,0
"AXH8238",2021,"RTH","M",0,0,"RTH",0,1
"AXH8239",2020,"RTH","F",0,1,"RTH",0,0
"AXH8239",2021,"RTH","F",0,0,"RTH",0,1
"AXH8240",2020,"INS","F",0,1,"INS",0,0
"AXH8240",2023,"INS","F",0,0,"INS",1,3
"AXH8241",2020,"INS","F",0,0,"INS",0,0
"AXH8242",2020,"INS","M",0,0,"INS",0,0
"AXH8243",2020,"HWP","F",0,0,"HWP",0,0
"AXH8244",2020,"DNM","F",0,0,"DNM",0,0
"AXH8245",2020,"KCZ","M",0,0,"KCK/KCZ",0,0
"AXH8246",2020,"KCK","M",0,0,"KCK/KCZ",0,0
"AXH8247",2020,"DNM","F",0,0,"DNM",0,0
"AXH8248",2020,"HWP","F",0,0,"HWP",0,0
"AXH8258",2024,"SER","F",0,0,"SER",0,0
"AXH8292",2021,"MCH","F",0,0,"MCH",0,0
"AXH8303",2021,"CRU","M",0,1,"CRU",0,0
"AXH8303",2022,"CRU","M",0,1,"CRU",0,1
"AXH8303",2023,"CRU","M",0,0,"CRU",0,1
"AXH8304",2021,"CRU","F",0,1,"CRU",0,0
"AXH8304",2022,"CRU","F",0,1,"CRU",0,1
"AXH8304",2023,"CRU","F",0,0,"CRU",0,1
"AXH8305",2021,"DNS","M",0,1,"DNS",0,0
"AXH8305",2022,"DNS","M",0,0,"DNS",0,1
"AXH8306",2021,"DNM","M",0,0,"DNM",0,0
"AXH8307",2021,"DNM","F",0,0,"DNM",0,0
"AXH8308",2021,"SLS","M",0,0,"SLS",0,0
"AXH8389",2022,"ART","F",0,1,"ART",0,0
"AXH8389",2023,"ART","F",0,0,"ART",0,1
"AXH8390",2022,"ART","M",0,1,"ART",0,0
"AXH8390",2023,"ART","M",0,0,"ART",0,1
"AXH8391",2022,"ART","F",0,0,"ART",0,0
"AXH8471",2022,"TAI","F",0,0,"TAI",0,0
"AXH8472",2022,"DEL","F",0,1,"DEL",0,0
"AXH8472",2023,"DEL","F",0,1,"DEL",0,1
"AXH8472",2024,"DEL","F",0,0,"DEL",0,1
"AXH8473",2022,"DEL","M",0,0,"DEL",0,0
"AXH8483",2023,"DEL","M",0,1,"DEL",0,0
"AXH8483",2024,"DEL","M",0,0,"DEL",0,1
"AXH8484",2022,"MUN","M",0,0,"MUN",0,0
"AXH8485",2022,"MUN","F",0,1,"MUN",0,0
"AXH8485",2024,"MUN","F",0,0,"MUN",1,2
"AXH8486",2022,"MUN","F",0,1,"MUN",0,0
"AXH8486",2023,"MUN","F",0,0,"MUN",0,1
"AXH8501",2021,"MUN","F",0,0,"MUN",0,0
"AXH8512",2021,"KCK","F",0,0,"KCK/KCZ",0,0
"AXH8513",2021,"KCK","M",0,0,"KCK/KCZ",0,0
"AXH8514",2021,"KCZ","F",0,0,"KCK/KCZ",0,0
"AXH8528",2021,"HWP","F",0,0,"HWP",0,0
"AXH8530",2021,"ART","F",0,0,"ART",0,0
"AXH8531",2021,"MUN","M",0,0,"MUN",0,0
"AXH8532",2021,"MUN","F",0,1,"MUN",0,0
"AXH8532",2022,"MUN","F",0,0,"MUN",0,1
"AXH8533",2021,"MUN","F",0,0,"MUN",0,0
"AXH8534",2021,"TOM","M",0,0,"TOM",0,0
"AXH8535",2021,"AVN","F",0,0,"AVN",0,0
"AXH8536",2021,"AVN","M",0,0,"AVN",0,0
"AXH8545",2021,"INS","M",0,0,"INS",0,0
"AXH8546",2021,"FSH","M",0,1,"FSH",0,0
"AXH8546",2022,"FSH","M",0,0,"FSH",0,1
"AXH8547",2021,"DNM","F",0,1,"DNM",0,0
"AXH8547",2022,"DNM","F",0,0,"DNM",0,1
"AXH8548",2021,"CAL","M",0,0,"CAL",0,0
"AXH8560",2021,"FOU","F",0,0,"FOU",0,0
"AXH8568",2021,"ALN","M",0,0,"ALN",0,0
"AXH8569",2021,"ALN","F",0,0,"ALN",0,0
"AXH8575",2021,"DOR","F",0,0,"DOR",0,0
"AXH8576",2021,"DOR","M",0,0,"DOR",0,0
"AXH8584",2021,"RTH","M",0,1,"RTH",0,0
"AXH8584",2022,"RTH","M",0,0,"RTH",0,1
"AXH8588",2021,"FSH","F",0,1,"FSH",0,0
"AXH8588",2022,"FSH","F",0,0,"FSH",0,1
"AXH8589",2021,"FSH","M",0,1,"FSH",0,0
"AXH8589",2022,"FSH","M",0,1,"FSH",0,1
"AXH8589",2023,"FSH","M",0,0,"FSH",0,1
"AXH8590",2021,"FSH","M",0,0,"FSH",0,0
"AXH8591",2021,"FSH","F",0,0,"FSH",0,0
"AXH8598",2021,"FSH","F",0,1,"FSH",0,0
"AXH8598",2022,"FSH","F",0,0,"FSH",0,1
"AXH8616",2021,"MUN","F",0,1,"MUN",0,0
"AXH8616",2022,"MUN","F",0,0,"MUN",0,1
"AXH8617",2021,"FOU","F",0,0,"FOU",0,0
"AXH8618",2021,"ALN","M",0,0,"ALN",0,0
"AXH8619",2021,"ALN","F",0,0,"ALN",0,0
"AXH8631",2021,"PIT","F",0,1,"PIT",0,0
"AXH8631",2022,"PIT","F",0,1,"PIT",0,1
"AXH8631",2023,"PIT","F",0,0,"PIT",0,1
"AXH8632",2021,"DUN","F",0,0,"DUN",0,0
"AXH8640",2021,"DNC","F",0,0,"DNC",0,0
"AXH8649",2022,"DNS","M",0,0,"DNS",0,0
"AXH8656",2021,"RTH","F",0,0,"RTH",0,0
"AXH8657",2021,"RTH","M",0,0,"RTH",0,0
"AXH8658",2021,"DNS","M",0,0,"DNS",0,0
"AXH8659",2021,"DNS","F",0,1,"DNS",0,0
"AXH8659",2023,"DNC","F",1,1,"DNC",1,2
"AXH8659",2024,"DNC","F",0,0,"DNC",0,1
"AXH8660",2021,"KCZ","F",0,0,"KCK/KCZ",0,0
"AXH8673",2021,"AVN","F",0,0,"AVN",0,0
"AXH8674",2021,"SLS","F",0,1,"SLS",0,0
