"site"	"year"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"
"FOF"	"2016"	"6.37407486878369"	"6.78542612529235"	"5.36722268487627"	"5.46968387816873"	"6.25434762128161"	"4.4857368929989"	"4.97886098189512"	"5.09502818361637"	"5.94610924544859"	"4.98958506074142"	"5.1660095554526"	"6.63770931246554"
"BAD"	"2016"	"6.5523232391952"	"6.85610722166508"	"5.63940354273708"	"5.78334386124056"	"6.29711728501473"	"4.66803149374296"	"5.31614018072529"	"5.45591800902204"	"6.57020268386606"	"5.08910663115704"	"5.35776307900635"	"7.11197747524569"
"LVN"	"2016"	"5.33769328408591"	"5.41000731552831"	"4.42213956554634"	"4.58597029328853"	"5.03859881053518"	"3.87658875444611"	"4.4192308531651"	"4.47724242622056"	"5.14482878450832"	"3.90008647240744"	"4.03894541567115"	"5.55718395164325"
"DOW"	"2016"	"5.61254131352753"	"5.73854739918613"	"4.6442410131435"	"4.82371917345631"	"5.29369256997305"	"4.03748250044021"	"4.58732741865906"	"4.7081737929395"	"5.43789748494116"	"4.174136524322"	"4.28220854620449"	"5.91233800027197"
"GLF"	"2016"	"4.80472761156013"	"4.72250205495659"	"3.84493102098394"	"4.08262761787737"	"4.12373345354905"	"3.33495350985711"	"4.03492798719913"	"4.16378983848621"	"4.57194752340562"	"3.27169497701144"	"3.48531399379563"	"4.87586845826465"
"SER"	"2016"	"3.40466299379476"	"3.36148970019194"	"2.73008049200924"	"2.96380043747212"	"3.10385595606429"	"2.52405490725504"	"3.01195216312102"	"3.22489281516913"	"3.20363925467683"	"2.22539915098569"	"2.17844817632008"	"3.30368559074236"
"MCH"	"2016"	"4.94621483330468"	"4.90308300748976"	"3.81390207305945"	"4.09802204187168"	"4.19085422913205"	"3.29964858401632"	"3.99120041979165"	"4.3761730222809"	"4.47893380238219"	"3.45338497346896"	"3.4588029003054"	"4.9901216922086"
"PTH"	"2016"	"2.88731719200198"	"2.85901265003686"	"2.4565474022032"	"2.68582902797931"	"2.87317330177882"	"2.35524302333367"	"2.70394109682268"	"2.88478868954567"	"2.98378771858318"	"1.96106969761662"	"1.82969655492023"	"2.71714588176066"
"STY"	"2016"	"2.85296660264827"	"2.81108862879535"	"2.5378181777351"	"2.71051826358495"	"2.9509091693281"	"2.43629830654684"	"2.65413404419894"	"2.80142274170824"	"3.08913067688317"	"2.04856872730246"	"1.88564752136096"	"2.64478255661992"
"BIR"	"2016"	"3.55613324399968"	"3.63108201289545"	"3.10450583268758"	"3.21124020063671"	"3.58827787100368"	"2.82628983215713"	"3.00286898754912"	"3.20465702469189"	"3.495002479208"	"2.7782761334526"	"2.56500705627511"	"3.56801641694249"
"DUN"	"2016"	"2.93393357338973"	"2.87617453691154"	"2.45556676485508"	"2.6293524923371"	"2.77310064723396"	"2.37541881490739"	"2.61485052661826"	"2.60720308224308"	"2.8584926534615"	"1.99831768198147"	"1.92624475671295"	"2.80952246921987"
"BLG"	"2016"	"3.83108971507396"	"3.73634952205491"	"2.83302280048767"	"3.55387397268859"	"3.64666378547648"	"2.8460437158169"	"3.05361469404171"	"3.27332671848027"	"3.67972736054027"	"2.99752470738525"	"2.68522100816017"	"3.68187719386722"
"PIT"	"2016"	"4.14138739472562"	"4.08044994163617"	"3.05832415121733"	"3.85184370794127"	"3.85929279036309"	"3.00005041656232"	"3.25507970320999"	"3.48146913154866"	"3.98485868724581"	"3.32938540628802"	"3.06515497935406"	"4.12935092834065"
"KCK"	"2016"	"3.13266855712113"	"3.09939567170599"	"2.34095078437875"	"3.13808536134619"	"3.32504735995534"	"2.50739943785208"	"2.64643702560452"	"2.81141821661498"	"3.12781714292623"	"2.67442461660679"	"2.29422741036926"	"3.13290119175854"
"KCZ"	"2016"	"3.13266855712113"	"3.09939567170599"	"2.34095078437875"	"3.13808536134619"	"3.32504735995534"	"2.50739943785208"	"2.64643702560452"	"2.81141821661498"	"3.12781714292623"	"2.67442461660679"	"2.29422741036926"	"3.13290119175854"
"BLA"	"2016"	"3.08540536592283"	"3.06653981443492"	"2.23745932419741"	"3.02234090877488"	"3.24536706383384"	"2.42002849999277"	"2.62984947009324"	"2.74219475089525"	"3.03290105564781"	"2.64114709610796"	"2.31429645510398"	"3.25183224841482"
"CAL"	"2016"	"3.85666466952945"	"3.99014627233471"	"2.92188352008143"	"3.50560865044561"	"3.61158550065909"	"2.75249178713873"	"3.30867132456748"	"3.28981104350424"	"3.59413116265794"	"3.1271293333145"	"3.17752817349768"	"4.44177267594476"
"DNM"	"2016"	"3.39824977301737"	"3.54219513097"	"2.74477789033455"	"3.13503783998372"	"3.5141221787942"	"2.65053431339901"	"2.97629277240458"	"2.91337935099974"	"3.36494665276825"	"2.91203787734287"	"2.79540004637966"	"3.87636315635541"
"DNC"	"2016"	"4.24202782186972"	"4.45003631055163"	"3.35202457510499"	"3.6039028575326"	"4.03019948085376"	"3.04834879981893"	"3.48266048947139"	"3.39791849622774"	"4.14053310406674"	"3.52082702773855"	"3.52697128133895"	"4.98345335351069"
"DNS"	"2016"	"5.52677652586348"	"5.61771379050045"	"4.09779768853917"	"4.45682975870575"	"4.61235549872191"	"3.58950111332952"	"4.39321486013911"	"4.38038221555202"	"5.32201493077256"	"4.11917160222912"	"4.46597929883561"	"6.46675376494071"
"DLW"	"2016"	"4.35404640679966"	"3.99044563634523"	"2.70861522116116"	"3.3532792534309"	"3.33193098131816"	"2.82305648869871"	"3.45485752801808"	"3.31664072675861"	"4.18789595786864"	"2.65480212027001"	"2.85799508134075"	"4.6657418660492"
"CRU"	"2016"	"4.71446765834815"	"4.57850698537956"	"2.96316477510377"	"3.58823339310248"	"3.71633963638103"	"2.92349064799189"	"3.53196335622132"	"3.55701853900364"	"3.97112371874404"	"3.34349881623496"	"3.13852519179412"	"5.18612515065125"
"NEW"	"2016"	"3.54576222356958"	"3.81877613931923"	"2.72330303129712"	"2.87377325419132"	"3.34952253907915"	"2.57422635810036"	"2.76918415128287"	"2.67661853656863"	"3.2637684214551"	"2.97217175363758"	"2.74689971145699"	"4.26080407784249"
"HWP"	"2016"	"2.31372821759323"	"2.55836588941878"	"1.91510794514798"	"2.05679832078765"	"2.65199905194023"	"2.0620325123392"	"1.68166200085955"	"1.78216669191881"	"2.70730003847226"	"2.10517160252414"	"1.86366653793217"	"2.89425236054568"
"INS"	"2016"	"3.11312591636063"	"3.30209121246644"	"2.27468976102346"	"2.68266853171062"	"3.13507212195893"	"2.43635948098629"	"2.34355960068053"	"2.38767643456734"	"3.27086647527812"	"2.72631366983674"	"2.3330795045777"	"3.77700652265494"
"FSH"	"2016"	"2.73207663624286"	"2.90771958899214"	"1.99401985731022"	"2.31272505400635"	"2.82054039840962"	"2.1903485545687"	"1.8415044888675"	"2.04972156685614"	"2.96098320895931"	"2.33386278838446"	"2.03702565387599"	"3.37541538661994"
"RTH"	"2016"	"2.41879983904422"	"2.41259705526858"	"1.637698798205"	"1.88193877676071"	"2.23919513990477"	"1.7870120084225"	"1.45927324039147"	"1.66243833901778"	"2.36775951999839"	"1.65154177267519"	"1.62442471506316"	"2.77326879668794"
"AVI"	"2016"	"3.10333067509206"	"3.15667469559227"	"2.39442357025176"	"2.52347607034386"	"2.76570873714075"	"2.07311658297121"	"2.48258404621185"	"2.37888806487797"	"3.02997559354546"	"2.11010628307786"	"2.57780131292986"	"3.74000359186298"
"AVN"	"2016"	"2.73222928132697"	"2.78851787673103"	"2.19080470493845"	"2.20812905860044"	"2.55768158098313"	"1.94502548258381"	"2.09366536773039"	"2.04254672309858"	"2.69110685139866"	"1.88767991913912"	"2.2575219569032"	"3.2122043865083"
"CAR"	"2016"	"3.24647469974111"	"3.56461203812236"	"3.00135539408331"	"2.90607335437242"	"3.33926888080146"	"2.52823532457013"	"2.88390916981181"	"2.73646858320306"	"3.44397205220104"	"2.79874955821596"	"3.13402714299129"	"4.03022911824536"
"SLS"	"2016"	"4.30700432477289"	"4.62066854646719"	"3.46136962607903"	"3.70622374994005"	"3.71015452249267"	"2.77720952178634"	"4.04124187136309"	"3.74634629702333"	"4.093745097802"	"3.43694293449673"	"3.91683764441293"	"5.41920475085766"
"TOM"	"2016"	"3.35717418127231"	"3.42445728179291"	"2.5308654087746"	"2.86977125785147"	"3.01887766756322"	"2.38257197019174"	"3.09457398600986"	"2.86169569507668"	"3.23067088284805"	"2.52717978212528"	"2.71929749656204"	"3.9541493972467"
"DAV"	"2016"	"3.7368088225024"	"3.27209384367246"	"2.46095983838056"	"3.39291514289199"	"2.92688720811497"	"2.63368046110537"	"3.38478333313352"	"3.09345618819461"	"3.43524541540196"	"2.17316333467834"	"2.419759708005"	"3.597696709383"
"ART"	"2016"	"5.31316992347298"	"5.07875330890097"	"4.01373635272599"	"4.77307904527925"	"4.37392164931926"	"3.73780791532578"	"4.25154637182455"	"4.23719150908898"	"4.57747136087848"	"3.64821916712645"	"3.93261111138827"	"5.36691709791929"
"MUN"	"2016"	"5.39306224033322"	"5.16912395231383"	"4.14319447466699"	"4.91277455856665"	"4.56312732349947"	"3.91925340419509"	"4.26649065772454"	"4.26436122859606"	"4.76927685762108"	"3.83411948866063"	"4.10378102061168"	"5.35926420086628"
"FOU"	"2016"	"3.49048537367498"	"3.47473854442256"	"2.95474089108008"	"3.31417807384434"	"3.56148877583321"	"3.06285306752058"	"3.01623393220907"	"2.7170656776271"	"3.45739919882024"	"2.62746881467639"	"2.53750499942701"	"3.58977478687983"
"ALN"	"2016"	"4.15148433246804"	"4.33015416161641"	"3.5203525574911"	"3.82552117176239"	"4.07014983427725"	"3.5054048213749"	"3.38762808924341"	"3.05538511495109"	"3.94113987016047"	"3.30311718288488"	"3.25899863578313"	"4.42746067187958"
"DEL"	"2016"	"4.64731886811579"	"4.65338554781438"	"3.752918717482"	"4.50436507457642"	"4.2744437293272"	"3.85379579458155"	"3.70939740135383"	"3.46641658947378"	"4.28727773196632"	"3.55473324396772"	"3.62896068762835"	"4.57664513372294"
"TAI"	"2016"	"4.11699402730618"	"3.92568879412755"	"3.61163494544808"	"4.5308426280208"	"4.12604638486991"	"3.77997739418203"	"3.41719669031224"	"3.31770720451336"	"3.62491507121267"	"3.11637686745716"	"3.28938990349775"	"3.87710528574815"
"SPD"	"2016"	"5.59101270779306"	"5.62833961597416"	"3.9835495121348"	"5.26896709458245"	"4.62967587016002"	"4.12824347082646"	"4.21949892339143"	"4.25554287600001"	"4.21867301357259"	"3.98300601245795"	"4.26709129601971"	"5.80491372450659"
"OSP"	"2016"	"4.61915055728838"	"4.57357033017435"	"3.56173274438987"	"4.66541307022836"	"4.27481234571332"	"3.78650497675026"	"3.57586686905592"	"3.68859725448645"	"3.5635878912904"	"3.43381731780514"	"3.46647996824994"	"4.52173397326339"
"DOR"	"2016"	"5.46444655086646"	"5.29509541429382"	"4.26945898974391"	"5.4546307059277"	"4.96383713906111"	"4.40869079026546"	"4.0652351310961"	"4.28375610188042"	"4.28397510972004"	"4.27036459186979"	"4.34735028247972"	"5.26165709977229"
"EDI"	"2017"	"5.37101566980389"	"6.27046579740148"	"5.63286463812782"	"6.47296076685087"	"5.08793424792467"	"5.64806723682816"	"4.86432051299297"	"4.8853371856781"	"4.29036397048227"	"6.56196311353767"	"5.60047260211435"	"5.78885734526326"
"RSY"	"2017"	"5.04175705609685"	"6.12454132000032"	"5.38572797980969"	"6.09540142243257"	"4.9896542694951"	"5.62964795275328"	"4.75070117539579"	"4.7052753913407"	"4.15660773614817"	"6.18888440785393"	"5.15114721194094"	"5.39531799656968"
